id,es-419,en-GB,fr-CA,ko,ja,ru,nl,it,de,zh,zh-Hant,fr,es,en
Npc_NewsPaper005,Menna,Pahla,Becky,요메나,ヨメナ,Бекия,Pahla,Bekia,Bekkia,尤美纳,尤美納,Becky,Menna,Pahla
LambdaTextNpc,Mensaje de Nambod,Misko's Letter,Message de Lambda,도적 람다의 메시지,盗賊ラムダのメッセージ,Послание Лямбды,Bericht van Lambda,Messaggio di Lambda,Ramdas Botschaft,大盗拉姆达的信息,大盜拉姆達的訊息,Message de Lambda,Mensaje de Nambod,Misko's Letter
Npc_MercenarySoldier_Camper002,Menter,Menter,Mendair,멘터,メンター,Ментер,Menter,Menter,Koelogus,梅恩塔,梅恩塔,Mendair,Menter,Menter
Npc_oasis010,Mereen,Merina,Marisa,무에리타,ムエリータ,Мирина,Merina,Muelita,Merina,姆艾丽塔,姆艾麗塔,Marisa,Moreen,Merina
Npc_Road_034,Merk,Ronn,Ron,론,ロン,Ронн,Ronn,Ron,Ron,龙恩,龍恩,Ron,Merk,Ronn
Npc_SmallOasis010,Merui,Emri,Emireil,에밀리,エメリ,Эмри,Emri,Emeri,Emri,埃梅莉,艾梅莉,Emireil,Merui,Emri
Npc_HyruleDepthHatago002,Mety,Myti,Maneigor,무티,ムティ,Мити,Myti,Mooty,Myti,姆悌,姆蒂,Maneigor,Mety,Myti
Npc_Assassin_Junior,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_001,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_002,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_003,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_Azito001,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_Azito002,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_Azito003,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_Azito004,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_Azito005,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_Azito006,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_Azito007,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_Azito008,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_Azito009,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_Assassin_Junior_Tribune,Miembro del clan Yiga,Yiga Footsoldier,Sous-fifre Yiga,이가단 구성원,イーガ団 構成員,Бандит Ига,Yiga-bendelid,Scagnozzo degli Yiga,Yiga-Novize,依盖队 成员,依蓋隊 成員,Sous-fifre yiga,Esbirro del clan Yiga,Yiga Footsoldier
Npc_BaseCamp_AncientAssistant003,Millie,Mylle,Camille,미루,ミール,Ромаша,Mylle,Milla,Mille,蜜卢,蜜盧,Camille,Millie,Mylle
Npc_Strange_Beacon,Mimra,Moza,Moza,미모쟈,ミモザ,Мимоза,Moza,Mimoza,Mimosa,米默扎,米默扎,Moza,Mimra,Moza
Dm_Npc_Raumi,Mineru,Mineru,Mineru,미넬,ミネル,Минеру,Mineru,Mineru,Mineru,米涅鲁,米涅魯,Mineru,Mineru,Mineru
Npc_RaumiGolem_Sage,Mineru,Mineru,Mineru,미넬,ミネル,Минеру,Mineru,Mineru,Mineru,米涅鲁,米涅魯,Mineru,Mineru,Mineru
Npc_oasis037,Mirene,Traysi,Bourgette,세나,ミツバ,Трилисса,Traysi,Trifoglia,Kletis,三叶,三葉,Bourgette,Mirene,Traysi
Npc_Zora009,Mirta,Marot,Orestrech,마루토,マルート,Маро,Marot,Marut,Marot,玛尔图,瑪爾圖,Orestrech,Mirta,Marot
Npc_HighMountain003,Moeli,Molli,Mohino,모모,モモ,Молли,Molli,Momo,Molli,桃虹,桃虹,Mohino,Molli,Molli
Npc_UMiiVillage008,Moggs,Moggs,Mogg,모그스,モクセン,Могс,Moggs,Moxen,Moggs,莫克森,莫克森,Mogg,Moggs,Moggs
Npc_UMiiVillage007,Mohna,Monari,Monalie,모나리,モナリー,Монари,Monari,Monalì,Monari,莫娜莉,莫娜莉,Monalie,Mohna,Monari
Npc_BaseCampSoldier_Hylia001,Molien,Drozer,Dross,모우젠,モウゼン,Янко,Drozer,Daros,Doros,莫泽恩,莫澤恩,Dross,Molien,Drozer
Npc_Goron040,Moltar,Mota,Mohtar,모타,モッタ,Мотро,Mota,Mothor,Motta,莫塔,莫塔,Mohtar,Moltar,Mota
Npc_TabantaHatago001,Monkton,Monkton,Monquie,몬키,モンキ,Монктон,Monkton,Monkton,Monkton,蒙基,蒙基,Monquie,Monkton,Monkton
Npc_HyrulePlain006,Morhei,Molo,Molokhia,모로헤이,モロヘイ,Моло,Molo,Morofei,Molokhia,摩洛黑,摩洛黑,Molokhia,Morhei,Molo
Npc_MiniGame_Golf,Mottar,Modar,Mota,그리프트,グリフト,Модар,Modar,Grift,Grift,格力弗特,格力弗特,Mota,Mottaro,Modar
Npc_GerudoCanyon002,Muri,Barles,Bléa,츠무기,ツムギ,Пшенни,Barles,Tica,Sumugi,姿姆琪,姿姆琪,Bléa,Muri,Barles
Npc_Zora004,Muzun,Muzu,Meryth,무즈리,ムズリ,Музу,Muzu,Morit,Muzu,慕兹力,慕茲力,Meryth,Muzun,Muzu
Npc_MercenarySoldier_Hylia007,Mynol,Mino,Minohr,미노르,ミノール,Мино,Mino,Minol,Niamin,米诺鲁,米諾魯,Minohr,Mynol,Mino
Npc_HighMountain021,Mysali,Misa,Mésa,미사,ミササ,Миса,Misa,Misa,Misa,米莎莎,米莎莎,Mésa,Mysali,Misa
Npc_MercenarySoldier_Hylia009,Namat,Hamata,Hamata,하마타,ハマタ,Кувш,Hamata,Hamat,Hamatar,哈马塔,哈馬塔,Hamata,Namat,Hamata
Npc_SmallOasis009,Namire,Maike,Menaccly,메캡,メキャプ,Маике,Maike,Mecap,Maike,梅肯朴,梅肯樸,Menaccly,Namire,Maike
Npc_Kakariko015,Nana,Nanna,Bah Nahna,바난나,バナンナ,Нанна,Nanna,Bananna,Nanna,巴南娜,巴南娜,Bah Nahna,Nana,Nanna
Npc_HatenoVillage007,Narah,Narah,Êchenn,나라,ナララ,Нара,Narah,Narara,Narah,纳拉拉,納拉拉,Êchenn,Narah,Narah
Npc_Attacked02_003,Narcis,Nars,Sarnice,나르시소,ナルシッソ,Арцис,Nars,Sarnic,Narcis,那鲁希索,那魯希索,Sarnice,Narcis,Nars
Npc_oasis021,Nareen,Nali,Etrevis,네리슈,ネリッシュ,Нали,Nali,Nelish,Nali,内丽秀,內麗秀,Etrevis,Nareen,Nali
Npc_HatenoVillage005,Narkin,Nack,Baschua,나크,ナツユキ,Накк,Nack,Natsuyuki,Narkin,纳茨宇基,納茨宇基,Baschua,Narkin,Nack
Npc_OasisTeacher,Nasha,Ashai,Azahl,와셔,ワーシャ,Ашаи,Ashai,Washa,Ashai,瓦夏,瓦夏,Azahl,Nasha,Ashai
Npc_BaseCamp_Gerudo004,Natieh,Nanoa,Matie,나노테,ナノーテ,Нанотера,Nanoa,Nanotera,Nanoteh,纳诺帖,納諾帖,Matie,Natieh,Nanoa
Npc_Attacked_008,Natts,Nat,Musca,나츠,ナツ,Ната,Nat,Nats,Nat,娜茨,娜茨,Musca,Natts,Nat
Npc_HatenoVillage006,Nay,Nikki,Coria,니키,ナギコ,Никки,Nikki,Nagiko,Nagi,纳基珂,納基珂,Coria,Nay,Nikki
Npc_oasis025,Nayna,Teake,Cherisah,치크,チーク,Тики,Teake,Cik,Tekla,琪珂,琪珂,Cherisah,Nayna,Teake
Npc_Road_033,Nazob,Nazbi,Bergin,나즈비,ナズビー,Назби,Nazbi,Lanzano,Auberg,纳兹比,納茲比,Bergin,Nazob,Nazbi
Npc_HatenoVillage008,Nebb,Nebb,Erhêt,네브,ナブ,Небб,Nebb,Nabu,Nebbo,纳卜,納卜,Erhêt,Nebb,Nebb
Npc_KorokFly006,Nebro,Jatora,Jatora,자토라,ジャトラ,Торая,Jatora,Jatora,Torajus,贾托拉,賈托拉,Jatora,Nebro,Jatora
Npc_Attacked_012,Nell,Nell,Fenouh,네르펜,ネルフェン,Нелл,Nell,Nelfen,Nell,内尔梵,內爾梵,Fenouh,Nell,Nell
Npc_BaseCamp007,Nepin,Nappin,Penth,넨테스,ネンテス,Непен,Nappin,Nentes,Nentes,聂提斯,聶提斯,Penth,Nepin,Nappin
Npc_oasis028,Nereen,Malena,Merveila,멜레나,メルエナ,Малена,Malena,Meluena,Malena,梅尔埃娜,梅爾艾娜,Merveila,Nereen,Malena
Npc_OasisMilk_E,Nesooru,Furosa,Furosa,플로스,フロス,Фуроса,Furosa,Furosa,Furosa,芙洛丝,芙洛絲,Furosa,Nesooru,Furosa
Npc_HorseBuyer_03,Nespi,Parga,Aspa,아스파,アスパ,Аспа,Parga,Aspar,Sargel,阿斯帕,阿斯帕,Aspa,Nespi,Parga
Npc_MiniGame_Basketball,Nesto,Ornest,Nidus,네스트,ネスト,Гендзо,Ornest,Nydo,Nestor,聂斯特,聶斯特,Nidus,Nesto,Ornest
Npc_Road_005,Nihn,Kanny,Kulinn,에나시,エナシマ,Кенни,Kanny,Enash,Nathemar,艾纳西迈,艾納西邁,Kulinn,Nihn,Kanny
Npc_SouthernVillage014,Nikao,Garini,Argose,리가니,リガニー,Гарини,Garini,Nigari,Garini,利迦尼,利迦尼,Argose,Nikao,Garini
Npc_Zora_Attendant002,Nimu,Khira,Imu,키라,イム,Сола,Khira,Semik,Imu,伊姆,伊姆,Imu,Nimu,Khira
Npc_Attacked_006,Nirman,Mils,Nirva,닐바,ニルヴァー,Милс,Mils,Nirva,Mils,尼尔巴,尼爾巴,Nirva,Nirman,Mils
Npc_TamourHatago002,Nobunel,Nobo,Lasto,노보,ノボタン,Нобо,Nobo,Nobotan,Nobo,诺波坦,諾波坦,Lasto,Nobunel,Nobo
Npc_kokiri001,Nokke,Tasho,Coquis,타쵸,タッチオ,Ташо,Tasho,Stacchio,Tazius,泰奇奥,泰奇奧,Coquis,Nokke,Tasho
Npc_SmallOasis007,Nolio,Nobiro,Allium,노빌,ノビル,Нобиро,Nobiro,Nobir,Nobiro,诺比尔,諾比爾,Allium,Nolio,Nobiro
Npc_oasis018,Nooru,Nellie,Lava,네루,ネルー,Нелли,Nellie,Nerù,Neru,奈尔,奈爾,Lava,Nooru,Nellie
Npc_Umii_Kakariko_Scholar_C,Noryne,Cori,Coryne,코리네,コリーネ,Кокори,Cori,Korin,Korine,科里聂,科里聶,Coryne,Noryne,Cori
Obj_Hateno_MessageBook,Nota de Lorelia,Ralera's Letter,Message de Lorelo,로렐이 남긴 편지,ロレルの書き置き,Письмо Ралеры,Brief van Ralera,Messaggio di Lorel,Raleras Nachricht,萝莱尔的留言,羅雷爾的留言,Message de Lorelo,Nota de Lorelle,Ralera's Letter
Npc_HighMountain031,Notali,Notts,Elle,난,ナン,Ноттс,Notts,Nan,Nan,娜楠,娜楠,Elle,Notali,Notts
TwnObj_HatenoVillage_MayorDiary_A_01,Notas de Rendell,Reede's Diary,Journal de Baldinn,리드의 일기,クサヨシの日記,Дневник Рида,Reedes dagboek,Diario di Xaiosh,Rietnars Tagebuch,科沙尤西的日记,科沙尤西的日記,Journal de Baldinn,Notas de Rendell,Reede's Diary
Obj_DiaryAssassin_A_01,Notas del clan Yiga,Yiga Clan Journal,Journal des Yigas,이가단 일지,イーガ団日誌,Дневник Ига,Yiga-bendelogboek,Diario del clan Yiga,Yiga-Bandenbuch,依盖队日志,依蓋隊日誌,Journal des Yigas,Notas del clan Yiga,Yiga Clan Journal
Npc_Road_008,Notume,Toma,Thorma,토토마,トトマ,Тома,Toma,Totoma,Toma,托托玛,托托瑪,Thorma,Notume,Toma
Npc_SouthernVillage010,Numar,Numar,Nufar,누마노,ヌマヒノ,Нумар,Numar,Numar,Numar,努迈西诺,努邁西諾,Nufar,Numar,Numar
Npc_BaseCamp_Zora001,Numien,Numien,Numien,누미엔,ヌミエン,Дими,Numien,Numien,Nuendo,努弥艾恩,努彌艾恩,Numien,Numien,Numien
Npc_OasisMilk_C,Nyra,Pyra,Pyroh,피이로,ピーロ,Пира,Pyra,Pyro,Pyra,匹萝,匹羅,Pyroh,Feena,Pyra
Npc_OldKorok,Obab,Hestu,Noïa,보쿠린,ボックリン,Эсту,Hestu,Castonne,Maronus,伯库林,伯庫林,Noïa,Obab,Hestu
Npc_OasisSoldier_C,Obeen,Babi,Borodo,버블,ボブル,Ваби,Babi,Bobul,Babi,波布尔,波布爾,Borodo,Obeen,Babi
Npc_Assassin_Middle_001,Oficial del clan Yiga,Yiga Blademaster,Officier Yiga,이가단 간부,イーガ団 幹部,Головорез Ига,Yiga-elitesoldaat,Pezzo grosso degli Yiga,Yiga-Offizier,依盖队 干部,依蓋隊 幹部,Officier yiga,Oficial del clan Yiga,Yiga Blademaster
Npc_Assassin_Middle_002,Oficial del clan Yiga,Yiga Blademaster,Officier Yiga,이가단 간부,イーガ団 幹部,Головорез Ига,Yiga-elitesoldaat,Pezzo grosso degli Yiga,Yiga-Offizier,依盖队 干部,依蓋隊 幹部,Officier yiga,Oficial del clan Yiga,Yiga Blademaster
Npc_Assassin_Middle_003,Oficial del clan Yiga,Yiga Blademaster,Officier Yiga,이가단 간부,イーガ団 幹部,Головорез Ига,Yiga-elitesoldaat,Pezzo grosso degli Yiga,Yiga-Offizier,依盖队 干部,依蓋隊 幹部,Officier yiga,Oficial del clan Yiga,Yiga Blademaster
Npc_Assassin_Middle_004,Oficial del clan Yiga,Yiga Blademaster,Officier Yiga,이가단 간부,イーガ団 幹部,Головорез Ига,Yiga-elitesoldaat,Pezzo grosso degli Yiga,Yiga-Offizier,依盖队 干部,依蓋隊 幹部,Officier yiga,Oficial del clan Yiga,Yiga Blademaster
Npc_Assassin_Middle_Azito001,Oficial del clan Yiga,Yiga Blademaster,Officier Yiga,이가단 간부,イーガ団 幹部,Головорез Ига,Yiga-elitesoldaat,Pezzo grosso degli Yiga,Yiga-Offizier,依盖队 干部,依蓋隊 幹部,Officier yiga,Oficial del clan Yiga,Yiga Blademaster
Npc_Assassin_Middle_Azito002,Oficial del clan Yiga,Yiga Blademaster,Officier Yiga,이가단 간부,イーガ団 幹部,Головорез Ига,Yiga-elitesoldaat,Pezzo grosso degli Yiga,Yiga-Offizier,依盖队 干部,依蓋隊 幹部,Officier yiga,Oficial del clan Yiga,Yiga Blademaster
Npc_Assassin_Middle_Azito003,Oficial del clan Yiga,Yiga Blademaster,Officier Yiga,이가단 간부,イーガ団 幹部,Головорез Ига,Yiga-elitesoldaat,Pezzo grosso degli Yiga,Yiga-Offizier,依盖队 干部,依蓋隊 幹部,Officier yiga,Oficial del clan Yiga,Yiga Blademaster
Npc_Goron033,Ofrani,Offrak,Vator,오프락,イッフル,Оффрак,Offrak,Offrak,Offrak,伊福尔,伊福爾,Vator,Ofrani,Offrak
Npc_kokiri002,Ogal,Walton,Cernus,나모민,ナモミン,Валтон,Walton,Noccio,Valnus,纳末敏,納末敏,Cernus,Ogal,Walton
Npc_HighMountain040,Oggo,Jogo,Johgo,죠고,ジョウゴ,Джого,Jogo,Yugo,Jogo,久戈,久戈,Johgo,Oggo,Jogo
Npc_BaseCamp011,Ondan,Monte,Clemis,몬다나,モンダナ,Ломон,Monte,Mont,Mondan,蒙达纳,蒙達納,Clemis,Ondan,Monte
Npc_HighMountain025,Oneli,Verla,Balley,발레,バレー,Балер,Verla,Barlet,Verla,巴勒,巴勒,Balley,Oneli,Verla
Npc_HighMountain041,Oney,Juney,Junoh,쥬노,ジュノー,Джуни,Juney,Yuni,Juno,茱诺,茱諾,Junoh,Oney,Juney
Npc_HyruleWestHatago003,Onyen,Onya,Nyon,네기스,ネギュイ,Онио,Onya,Neguy,Onyen,内谷伊,內谷伊,Nyon,Onyen,Onya
Npc_NewsPaper012,Orchi,Tilla,Orcynthe,시란,シラン,Дея,Tilla,Chidea,Betill,希岚,希嵐,Orcynthe,Orchi,Tilla
Npc_HatenoVillage025,Orene,Koyin,Naye,코윈,トコユ,Койин,Koyin,Tokoyo,Koyin,托可优,托可優,Naye,Orenne,Koyin
Npc_HorseBuyer_04,Orle,Doritt,Nourée,도리타,ドリータ,Гретхен,Doritt,Dorita,Dorita,多利塔,多利塔,Nourée,Orle,Doritt
Npc_Zora036,Orphel,Torfeau,Poréa,토루포,トルフォー,Торфо,Torfeau,Torf,Torfeau,托尔伏,托爾伏,Poréa,Orphel,Torfeau
Npc_Road_027,Orren,Dayto,Magnol,데이토,ダエトール,Дейто,Dayto,Daytol,Dayto,达艾拓鲁,達艾拓魯,Magnol,Orren,Dayto
Npc_Eldin_Hylia002,Orthin,Borrs,Thopos,홀토스,ホルトス,Эпипрем,Borrs,Orthos,Horthos,荷尔特斯,荷爾特斯,Thopos,Orthin,Borrs
Npc_BaseCamp004,Osiehl,Kosi,Ehler,코사엘,コサエル,Моран,Kosi,Siahler,Ersiehl,克萨艾尔,克薩艾爾,Ehler,Osiehl,Kosi
Npc_kokiri005,Otil,Maca,Makus,마카마카,マカマカ,Мака,Maca,Maca,Macus,玛卡玛喀,瑪卡瑪加,Makus,Otil,Maca
Npc_AkkareRoad_AncientAssistant,Ougan,Bougan,Bougain,부겐,ブーゲン,Буген,Bougan,Bugan,Bougain,布盖恩,布蓋恩,Bougain,Ougan,Bougan
Npc_oasis019,Oyle,Olu,Ormillon,올루,オルイル,Ойла,Olu,Olu,Ola,奥尔依儿,奧爾依兒,Ormillon,Oyle,Olu
Npc_DeathEastHatago_001,Ozen,Ozunda,Anseau,오즈,オッズ,Озун,Ozunda,Ozzuh,Ozu,奥兹,奧茲,Anseau,Ozen,Ozunda
Npc_Road_036,Pabb,Savelle,Savy,사비,サヴィ,Савель,Savelle,Savy,Avi,萨维,薩維,Savy,Pabb,Savelle
Npc_FaronHatago_001,Padón,Padok,Kopad,파도크,パドーク,Падок,Padok,Padoque,Padok,帕朵克,帕朵克,Kopad,Paddon,Padok
NPC_oasis004_fr03,Palt,Palme,Plame,파르메,パーム,Пальм,Palme,Pahm,Parmo,帕穆,帕穆,Plame,Palt,Palme
Npc_RiverSideHatago002,Parsy,Parcy,Parisse,파리세,パリッセ,Парси,Parcy,Parissa,Parisse,帕莉塞,帕莉塞,Parisse,Parcy,Parcy
Npc_Gerudo_Hylia001,Pelran,Platt,Plaère,프라토,プラト,Эпиф,Platt,Tillan,Prato,普拉特,普拉特,Plaère,Pelran,Platt
Npc_Rito_Postman_001,Penn,Penn,Penn,펜,ペーン,Пенн,Penn,Penn,Paen,沛恩,沛恩,Penn,Penn,Penn
Npc_Orchestra_M_P,Perkuss,Beetz,Nambour,비츠,ビーツ,Буба,Beetz,Badum,Bietz,毕兹,畢茲,Nambour,Perkuss,Beetz
Npc_SouthernVillage015,Perye,Perda,Radima,페디,ペディ,Икура,Perda,Bedi,Bedi,佩蒂,佩蒂,Radima,Perye,Perda
Npc_Zora_NewFaceSoldier002,Piann,Pinoa,Pinoa,피노아,ピノア,Пиани,Pinoa,Pinoa,Pinoa,皮诺亚,皮諾亞,Pinoa,Piann,Pinoa
Npc_gerudovalley001,Pilou,Pirou,Pirou,피르엘,ピルエ,Пиру,Pirou,Pirue,Pirou,匹鲁艾,匹魯艾,Pirou,Pilou,Pirou
Npc_Bowling,Pondo,Pondo,Pondo,폰드,ポンド,Пондо,Pondo,Pondo,Pondo,彭多,彭多,Pondo,Phond,Pondo
Npc_HatenoGate003,Prait,Garill,Euptus,프리토스,プリトス,Гарилл,Garill,Pritos,Pritus,普利拖司,普利托司,Euptus,Prait,Garill
subchallnpc000_twin,Pristen,Prissen,Prissène,브리센,ブリセン,Приссен,Prissen,Prissen,Prissen,布利森,布利森,Prissène,Pristen,Prissen
Npc_AncientDoctor,Prunia,Purah,Pru'ha,프루아,プルア,Пура,Purah,Pruna,Purah,普尔亚,普爾亞,Pru'ha,Prunia,Purah
Npc_Goron039,Pumiro,Kalamp,Gersoin,프크램,プンクラ,Скобо,Kalamp,Settmor,Remalk,彭库拉,彭庫拉,Gersoin,Pumiro,Kalamp
Npc_MercenarySoldier_Hylia005,Purel,Purpen,Sapour,프렐,プレル,Сарр,Purpen,Purel,Purer,普雷尔,普雷爾,Sapour,Purel,Purpen
Npc_oasis044,Pyene,Spera,Ébis,에스피,エスピ,Спира,Spera,Espih,Spera,埃丝皮,艾絲皮,Ébis,Pyene,Spera
Npc_KorokFly001,Querco,Mopu,Moresup,모레스푸,モレスプゥ,Сьюп,Mopu,Resup,Moresupus,莫雷斯普,莫雷斯普,Moresup,Querco,Mopu
Npc_BaseCamp014,Quiro,Kiimo,Maniok,키키모,キキーモ,Намбур,Kiimo,Antoel,Nambu,奇奇莫,奇奇莫,Maniok,Quiro,Kiimo
Npc_MercenarySoldier_Hylia008B,Rafiel,Raffa,Raffalel,라파렐,ラファレル,Рафалер,Raffa,Rafal,Rafaler,拉法雷尔,拉法雷爾,Raffalel,Rafiel,Raffa
Npc_goron001,Raigor,Tray,Rorc,트레이,ラートレー,Трей,Tray,Ratoler,Ratore,拉拖雷,拉托雷,Rorc,Raigor,Tray
Npc_Road_046,Rakim,Basel,Bazel,라킴,ラキム,Базелл,Basel,Bashel,Bazel,拉基姆,拉基姆,Bazel,Rakim,Basel
Npc_MercenarySoldier_Hylia003B,Rand,Landi,Landy,랜디,ランディ,Ланди,Landi,Copel,Pelandi,蓝谛,藍諦,Landy,Rand,Landi
Npc_Road_042,Rando,Naddon,Godon,네이든,ナッドン,Наддон,Naddon,Naddon,Naddon,纳顿,納頓,Godon,Gorando,Naddon
Npc_Umii_Kakariko_Scholar_H,Rangil,Drenja,Hortent,란지아,ランジア,Рангео,Drenja,Rangel,Rangia,岚吉亚,嵐吉亞,Hortent,Rangil,Drenja
Npc_Goron011,Rangoro,Slergo,Tokach,슬레고,トカチン,Слерго,Slergo,Tokacin,Tokatschin,托喀咚,托喀咚,Tokach,Rangoro,Slergo
Npc_BaseCamp003,Ranto,Aja,Raja,라저,ラジャ,Раджи,Aja,Rajah,Rajah,拉贾,拉賈,Raja,Ranto,Aja
Dm_Npc_Raul,Rauru,Rauru,Rauru,라울,ラウル,Рауру,Rauru,Raul,Rauru,劳鲁,勞魯,Rauru,Rauru,Rauru
Npc_oasis026,Raysa,Ploka,Roseillah,플로카,ツィーザ,Твиза,Ploka,Tuiza,Pinja,茨扎,茨扎,Roseillah,Raysa,Ploka
Npc_Road_023,Razul,Kazul,Sarmet,카즈나비,カズナビ,Касул,Kazul,Kasnab,Kasula,卡兹纳比,卡茲納比,Sarmet,Razul,Kazul
Npc_MercenarySoldier_Goron001B,Reboro,Raybun,Briro,레이번,レイブン,Лом,Raybun,Vastad,Reibun,雷布恩,雷布恩,Briro,Reboro,Raybun
Obj_DiaryRito001_A_01,Recetas de Mysali,Misa's Recipe Book,Recettes de Mésa,미사의 조리법,ミササのレシピ帳,Рецепты Мисы,Misa's receptenboek,Ricettario di Misa,Misas Kochbuch,米莎莎的食谱,米莎莎的食譜,Recettes de Mésa,Recetas de Mysali,Misa's Recipe Book
Npc_Zora013,Redo,Ledo,Telago,레트건,レトーガン,Ледо,Ledo,Letogan,Letogan,雷托冈,雷托岡,Telago,Redo,Ledo
Npc_OasisWaterChannel,Reeva,Calyban,Kajouah,캐리번,キャリバン,Калибан,Calyban,Caliban,Caliban,凯列邦,凱列邦,Kajouah,Reeva,Calyban
Npc_HorseBuyer_01,Regen,Nembis,Tulos,레겐,レーゲン,Лото,Nembis,Tolos,Rigen,雷庚,雷庚,Tulos,Regen,Nembis
Obj_DiaryGerudo_A_03,Registro de Sudrey,Lookout Post Logbook,Journal de surveillance,감시소 일지,監視所の日誌,Журнал дозорных,Observatiepostlogboek,Diario della base,Ausgucktagebuch,监视所的日志,監視所的日誌,Journal de surveillance,Registro de Sudrey,Lookout Post Logbook
Obj_DiaryAssassin_A_04,Registros de desarrollo,Lightning Helm Journal,Journal de développement,호뢰의 투구 개발 일지,護雷の兜開発日誌,Журнал разработки,Helmlogboek,Registro di sviluppo,Forschungstagebuch,护雷头盔开发日志,護雷頭盔開發日誌,Journal de développement,Registros de desarrollo,Lightning Helm Journal
TwnObj_Circuit_Ichikara_RuleBook,Reglamento,Rulebook,Règles du rallye,룰 북,ルールブック,Книга правил,Reglement,Regolamento,Regelwerk,规则书,規則書,Règles du rallye,Reglamento,Rulebook
